issue_date,issue_time_utc,time_local,day_ahead,horizon_h,unit,p10,p50,p90,mean,y_plant,y_plant_raw
2026-01-08,2026-01-08 04:00:00,2026-01-10 01:00:00,2,39.0,plant,0.00949831032603473,0.04961668544832273,0.4553818445225968,0.11599662001726561,0.01,0.01
2026-01-08,2026-01-08 04:00:00,2026-01-10 02:00:00,2,40.0,plant,0.009194803097304687,0.12084654953734145,0.5325569889457588,0.155808653228442,0.01,0.01
2026-01-08,2026-01-08 04:00:00,2026-01-10 03:00:00,2,41.0,plant,0.02273274233038892,0.18147416584869167,0.625238808171367,0.27115500574814033,0.01,0.01
2026-01-08,2026-01-08 04:00:00,2026-01-10 04:00:00,2,42.0,plant,0.03275968307710639,0.2420179461817144,0.6491482661360318,0.3123345825363291,0.01,0.01
2026-01-08,2026-01-08 04:00:00,2026-01-10 05:00:00,2,43.0,plant,0.06141196603444879,0.24323974620856373,0.6449766033395093,0.32322961432567443,0.0225,0.0225
2026-01-08,2026-01-08 04:00:00,2026-01-10 06:00:00,2,44.0,plant,0.06987088374317821,0.3258277418408989,0.6520162963290406,0.3546492304338747,0.052500000000000005,0.052500000000000005
2026-01-08,2026-01-08 04:00:00,2026-01-10 07:00:00,2,45.0,plant,0.07811631047193796,0.3057222921511457,0.6398005753388247,0.3475137908860314,0.04666666666666667,0.04666666666666667
2026-01-08,2026-01-08 04:00:00,2026-01-10 08:00:00,2,46.0,plant,0.06422345307959679,0.27049345965940286,0.5823471537451711,0.326307021621143,0.04166666666666667,0.04166666666666667
2026-01-08,2026-01-08 04:00:00,2026-01-10 09:00:00,2,47.0,plant,0.0711754960586662,0.26411231403770424,0.6100951394835359,0.3202971432118188,0.0975,0.0975
2026-01-08,2026-01-08 04:00:00,2026-01-10 10:00:00,2,48.0,plant,0.09070548609799987,0.2694642654365721,0.6652409102856512,0.31447717911869455,0.052500000000000005,0.052500000000000005
2026-01-08,2026-01-08 04:00:00,2026-01-10 11:00:00,2,49.0,plant,0.09091762694989683,0.3396198203911898,0.6709495354598445,0.4176056211478647,0.09000000000000001,0.09000000000000001
2026-01-08,2026-01-08 04:00:00,2026-01-10 12:00:00,2,50.0,plant,0.07503097195900411,0.4160680149391391,0.7916242941185729,0.47198573208881806,0.051666666666666666,0.051666666666666666
2026-01-08,2026-01-08 04:00:00,2026-01-10 13:00:00,2,51.0,plant,0.051756377365583306,0.28716089842727605,0.7599119966197978,0.3267336520603323,0.22833333333333333,0.22833333333333333
2026-01-08,2026-01-08 04:00:00,2026-01-10 14:00:00,2,52.0,plant,0.04627039405870692,0.2469580573261847,0.6536082410594504,0.2669734856171955,0.19,0.19
2026-01-08,2026-01-08 04:00:00,2026-01-10 15:00:00,2,53.0,plant,0.037183924943012266,0.25097452757616545,0.6669504059612493,0.26612744442849023,0.19916666666666666,0.19916666666666666
2026-01-08,2026-01-08 04:00:00,2026-01-10 16:00:00,2,54.0,plant,0.036924056585008476,0.24976918874184442,0.6209273166810109,0.25672570673572687,0.17333333333333334,0.17333333333333334
2026-01-08,2026-01-08 04:00:00,2026-01-10 17:00:00,2,55.0,plant,0.03640372979346479,0.21759660576876214,0.5513067064200765,0.3148572696328936,0.15666666666666668,0.15666666666666668
2026-01-08,2026-01-08 04:00:00,2026-01-10 18:00:00,2,56.0,plant,0.06031585880677605,0.2666415942878872,0.6116684100312948,0.3193108984446599,0.43166666666666664,0.43166666666666664
2026-01-08,2026-01-08 04:00:00,2026-01-10 19:00:00,2,57.0,plant,0.06873752603937947,0.32934864627343846,0.623607856038836,0.36942243459163304,0.39,0.39
2026-01-08,2026-01-08 04:00:00,2026-01-10 20:00:00,2,58.0,plant,0.09058670431711494,0.3655245720080441,0.6643065100891231,0.40983983949637226,0.5191666666666667,0.5191666666666667
2026-01-08,2026-01-08 04:00:00,2026-01-10 21:00:00,2,59.0,plant,0.09278484616605055,0.36673794751660455,0.6690821935142028,0.4018438317161077,0.5558333333333334,0.5558333333333334
2026-01-08,2026-01-08 04:00:00,2026-01-10 22:00:00,2,60.0,plant,0.09370294118440865,0.37896948885280657,0.6640772773891624,0.39547022926332853,0.3258333333333333,0.3258333333333333
2026-01-08,2026-01-08 04:00:00,2026-01-10 23:00:00,2,61.0,plant,0.10577252258060019,0.39383418866607195,0.7025395602423755,0.43766433470846,0.43000000000000005,0.43000000000000005
2026-01-09,2026-01-09 04:00:00,2026-01-10 00:00:00,1,14.0,plant,0.008254472225162724,0.021077912348594425,0.42163303859315937,0.08998331768493965,0.01,0.01
2026-01-09,2026-01-09 04:00:00,2026-01-10 01:00:00,1,15.0,plant,0.021178914287700374,0.0931911255182782,0.47424626870733044,0.15751098155724594,0.01,0.01
2026-01-09,2026-01-09 04:00:00,2026-01-10 02:00:00,1,16.0,plant,0.03380676200640898,0.1505896652917441,0.6246485266478083,0.26001254926791617,0.01,0.01
2026-01-09,2026-01-09 04:00:00,2026-01-10 03:00:00,1,17.0,plant,0.06952607492487194,0.22673876186599512,0.6661662013993268,0.3204881165607809,0.01,0.01
2026-01-09,2026-01-09 04:00:00,2026-01-10 04:00:00,1,18.0,plant,0.08971418898396231,0.33719157619076406,0.7236826277610748,0.4117455458122021,0.01,0.01
2026-01-09,2026-01-09 04:00:00,2026-01-10 05:00:00,1,19.0,plant,0.09682649350258461,0.37692110227116327,0.7267788069341417,0.45109497298869844,0.0225,0.0225
2026-01-09,2026-01-09 04:00:00,2026-01-10 06:00:00,1,20.0,plant,0.09604420543957595,0.4010406186540681,0.6979159766529367,0.4214795348650419,0.052500000000000005,0.052500000000000005
2026-01-09,2026-01-09 04:00:00,2026-01-10 07:00:00,1,21.0,plant,0.06791323539800831,0.33961354945345557,0.6486029998557199,0.353949049543461,0.04666666666666667,0.04666666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-10 08:00:00,1,22.0,plant,0.05950127289719779,0.3058960557942647,0.6328718370891472,0.33068186740748023,0.04166666666666667,0.04166666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-10 09:00:00,1,23.0,plant,0.084961761854244,0.29967393537570197,0.659626502242473,0.348726180414502,0.0975,0.0975
2026-01-09,2026-01-09 04:00:00,2026-01-10 10:00:00,1,24.0,plant,0.13952876043629245,0.3893954800874181,0.7367880107423627,0.42144100377081495,0.052500000000000005,0.052500000000000005
2026-01-09,2026-01-09 04:00:00,2026-01-10 11:00:00,1,25.0,plant,0.13879025817954854,0.39480981805531273,0.7630044477727853,0.47940870959887594,0.09000000000000001,0.09000000000000001
2026-01-09,2026-01-09 04:00:00,2026-01-10 12:00:00,1,26.0,plant,0.10344685931418067,0.3889983027063941,0.758260478392593,0.500191523440169,0.051666666666666666,0.051666666666666666
2026-01-09,2026-01-09 04:00:00,2026-01-10 13:00:00,1,27.0,plant,0.06577704358109998,0.399392261095388,0.749277389233608,0.42495085429537,0.22833333333333333,0.22833333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-10 14:00:00,1,28.0,plant,0.058492158609311944,0.28898434848120413,0.6899635211688249,0.31967369630481146,0.19,0.19
2026-01-09,2026-01-09 04:00:00,2026-01-10 15:00:00,1,29.0,plant,0.054999823110042735,0.29002927938560363,0.7103438823901386,0.30486838258215393,0.19916666666666666,0.19916666666666666
2026-01-09,2026-01-09 04:00:00,2026-01-10 16:00:00,1,30.0,plant,0.05640225288126136,0.2972866101407649,0.7078171758862343,0.3286329735273446,0.17333333333333334,0.17333333333333334
2026-01-09,2026-01-09 04:00:00,2026-01-10 17:00:00,1,31.0,plant,0.09384980696461605,0.43750172061677195,0.7626679904049429,0.48690357786994104,0.15666666666666668,0.15666666666666668
2026-01-09,2026-01-09 04:00:00,2026-01-10 18:00:00,1,32.0,plant,0.12113100530203211,0.4583528647210075,0.783671465415916,0.44721411290534996,0.43166666666666664,0.43166666666666664
2026-01-09,2026-01-09 04:00:00,2026-01-10 19:00:00,1,33.0,plant,0.14705119648708231,0.42945036549883003,0.7865702650796234,0.4602743492591353,0.39,0.39
2026-01-09,2026-01-09 04:00:00,2026-01-10 20:00:00,1,34.0,plant,0.19009863800117635,0.4906103143138207,0.8068319488220118,0.5178139046402123,0.5191666666666667,0.5191666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-10 21:00:00,1,35.0,plant,0.2312552660127343,0.5362951507523129,0.8269579113878912,0.5493719149799592,0.5558333333333334,0.5558333333333334
2026-01-09,2026-01-09 04:00:00,2026-01-10 22:00:00,1,36.0,plant,0.22932301593796287,0.4950697528958174,0.788532683724818,0.5406429680311079,0.3258333333333333,0.3258333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-10 23:00:00,1,37.0,plant,0.18460120226366852,0.5008699463115834,0.7854327297646932,0.5636775747385347,0.43000000000000005,0.43000000000000005
2026-01-09,2026-01-09 04:00:00,2026-01-11 00:00:00,2,38.0,plant,0.21865228039475545,0.5872493892532508,0.8480899689917806,0.6612303610238228,0.8558333333333333,0.8558333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-11 01:00:00,2,39.0,plant,0.2573683413596527,0.6474197073905581,0.9074219857862542,0.7066888959133245,0.9083333333333333,0.9083333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-11 02:00:00,2,40.0,plant,0.4002293616562978,0.6916826793756368,0.9520739505609342,0.6956749738250173,0.7024999999999999,0.7024999999999999
2026-01-09,2026-01-09 04:00:00,2026-01-11 03:00:00,2,41.0,plant,0.45977133832010036,0.7562209408263373,0.9621095479162163,0.7272295952748646,0.7291666666666666,0.7291666666666666
2026-01-09,2026-01-09 04:00:00,2026-01-11 04:00:00,2,42.0,plant,0.5237269929402553,0.8154355848426299,0.9787300556495808,0.812843940421483,0.8366666666666667,0.8366666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 05:00:00,2,43.0,plant,0.5420117518026498,0.795980081445485,0.9819966495815047,0.7889551173089788,0.4741666666666666,0.4741666666666666
2026-01-09,2026-01-09 04:00:00,2026-01-11 06:00:00,2,44.0,plant,0.4980016186250176,0.7992471251177896,0.9833323430062735,0.7406172724979849,0.5533333333333333,0.5533333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-11 07:00:00,2,45.0,plant,0.5544424245647367,0.8742739441118914,0.9835598898726655,0.7907371668701639,0.4658333333333333,0.4658333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-11 08:00:00,2,46.0,plant,0.6322796995464928,0.8918924111854554,0.9824101304069199,0.8363985936437933,0.21333333333333332,0.21333333333333332
2026-01-09,2026-01-09 04:00:00,2026-01-11 09:00:00,2,47.0,plant,0.6180816937825948,0.8843905310272545,0.9783316200205769,0.8025996595516413,0.32416666666666666,0.32416666666666666
2026-01-09,2026-01-09 04:00:00,2026-01-11 10:00:00,2,48.0,plant,0.7120682987926829,0.853630109337552,0.9774543029289147,0.7934237965169013,0.27166666666666667,0.27166666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 11:00:00,2,49.0,plant,0.8426912759537685,0.9505703015826847,0.9804402993528957,0.8800455678329318,0.4,0.4
2026-01-09,2026-01-09 04:00:00,2026-01-11 12:00:00,2,50.0,plant,0.8312203548674617,0.9462330551264678,0.9858640683577433,0.9207773186026531,0.6366666666666667,0.6366666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 13:00:00,2,51.0,plant,0.8811014933686606,0.9802276944494367,0.9880786746876926,0.931478484205847,0.6008333333333333,0.6008333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-11 14:00:00,2,52.0,plant,0.8757984201903958,0.9801619324551204,0.9909505326613789,0.9317317135102309,0.2941666666666667,0.2941666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 15:00:00,2,53.0,plant,0.7892012702042303,0.986671388800685,0.9930635218563724,0.8992951145742848,0.22416666666666668,0.22416666666666668
2026-01-09,2026-01-09 04:00:00,2026-01-11 16:00:00,2,54.0,plant,0.6095303661039917,0.8944647761883862,0.9845970141489816,0.8426642775006626,0.25416666666666665,0.25416666666666665
2026-01-09,2026-01-09 04:00:00,2026-01-11 17:00:00,2,55.0,plant,0.3921383884993604,0.8072661800075037,0.9771960354932402,0.7236420559478358,0.21083333333333337,0.21083333333333337
2026-01-09,2026-01-09 04:00:00,2026-01-11 18:00:00,2,56.0,plant,0.26675283060160143,0.6977435814963103,0.9574351846122069,0.6917047153720757,0.45166666666666666,0.45166666666666666
2026-01-09,2026-01-09 04:00:00,2026-01-11 19:00:00,2,57.0,plant,0.23929737716877486,0.6220268364159083,0.9533929408574586,0.6679172657160171,0.45666666666666667,0.45666666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 20:00:00,2,58.0,plant,0.24520698204651578,0.628337811573444,0.9004004956540959,0.6890045809098898,0.2808333333333333,0.2808333333333333
2026-01-09,2026-01-09 04:00:00,2026-01-11 21:00:00,2,59.0,plant,0.2296438754696921,0.6363953155821346,0.8817423665003663,0.6647109188609382,0.5491666666666667,0.5491666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 22:00:00,2,60.0,plant,0.17257628304778974,0.5863959494358923,0.8688016406954286,0.5976586848502301,0.5341666666666667,0.5341666666666667
2026-01-09,2026-01-09 04:00:00,2026-01-11 23:00:00,2,61.0,plant,0.13463911113360047,0.5533245004213027,0.8337568942673689,0.5825601349495743,0.3308333333333333,0.3308333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 00:00:00,1,14.0,plant,0.4046632997925534,0.7043838684577265,0.9381733176353542,0.7135597241260428,0.8558333333333333,0.8558333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 01:00:00,1,15.0,plant,0.44914724005373147,0.7760314105538992,0.9585641437487674,0.7384476350090111,0.9083333333333333,0.9083333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 02:00:00,1,16.0,plant,0.45258418568003655,0.7781010065879939,0.9696923284967982,0.7725293816028715,0.7024999999999999,0.7024999999999999
2026-01-10,2026-01-10 04:00:00,2026-01-11 03:00:00,1,17.0,plant,0.4392510442942581,0.7610941197453323,0.9736776101341572,0.7562009308408193,0.7291666666666666,0.7291666666666666
2026-01-10,2026-01-10 04:00:00,2026-01-11 04:00:00,1,18.0,plant,0.4477945852771901,0.7724196831488391,0.9662515707888695,0.7660738271434612,0.8366666666666667,0.8366666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 05:00:00,1,19.0,plant,0.4568621357902401,0.7464745191648199,0.9559445813193344,0.7347457638877671,0.4741666666666666,0.4741666666666666
2026-01-10,2026-01-10 04:00:00,2026-01-11 06:00:00,1,20.0,plant,0.52925109597164,0.8403896819755142,0.9611324143226261,0.7969102588749913,0.5533333333333333,0.5533333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 07:00:00,1,21.0,plant,0.5595678629109726,0.8592169753367166,0.9610137903503319,0.7960122383126155,0.4658333333333333,0.4658333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 08:00:00,1,22.0,plant,0.5316649280047724,0.7722369527789283,0.9416982929950077,0.7323192832929286,0.21333333333333332,0.21333333333333332
2026-01-10,2026-01-10 04:00:00,2026-01-11 09:00:00,1,23.0,plant,0.574722176244191,0.8008562481827284,0.9546445011451612,0.7613973268054005,0.32416666666666666,0.32416666666666666
2026-01-10,2026-01-10 04:00:00,2026-01-11 10:00:00,1,24.0,plant,0.5891492840009959,0.8150549257075699,0.9619762841045033,0.7763123151246413,0.27166666666666667,0.27166666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 11:00:00,1,25.0,plant,0.7000190958875006,0.8662840145161489,0.9686839765752252,0.772267837835881,0.4,0.4
2026-01-10,2026-01-10 04:00:00,2026-01-11 12:00:00,1,26.0,plant,0.5232420833573789,0.7801724882644484,0.9736615742506918,0.745734590520019,0.6366666666666667,0.6366666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 13:00:00,1,27.0,plant,0.5681834363905308,0.8434355150022368,0.9787603545142929,0.8510090266965188,0.6008333333333333,0.6008333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 14:00:00,1,28.0,plant,0.5989743520506998,0.9061687507087755,0.9832053905329373,0.875398082074443,0.2941666666666667,0.2941666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 15:00:00,1,29.0,plant,0.5283712537405548,0.8793060553498221,0.9789081300146435,0.7861144384202794,0.22416666666666668,0.22416666666666668
2026-01-10,2026-01-10 04:00:00,2026-01-11 16:00:00,1,30.0,plant,0.3538217250788826,0.7139241751261654,0.9711462616735481,0.6896558762344907,0.25416666666666665,0.25416666666666665
2026-01-10,2026-01-10 04:00:00,2026-01-11 17:00:00,1,31.0,plant,0.2754531721909416,0.6839440029257345,0.9061573909829999,0.7019439392700544,0.21083333333333337,0.21083333333333337
2026-01-10,2026-01-10 04:00:00,2026-01-11 18:00:00,1,32.0,plant,0.13601822597954324,0.5866850590474509,0.820435596701947,0.5158006604394698,0.45166666666666666,0.45166666666666666
2026-01-10,2026-01-10 04:00:00,2026-01-11 19:00:00,1,33.0,plant,0.09049688783961765,0.4406032444838344,0.7325785399494593,0.43437359620313265,0.45666666666666667,0.45666666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 20:00:00,1,34.0,plant,0.09842733039683273,0.40732452755137694,0.6910407407488482,0.4420753699750531,0.2808333333333333,0.2808333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-11 21:00:00,1,35.0,plant,0.1070436613544799,0.43911450376313504,0.6770074948099261,0.513558690842681,0.5491666666666667,0.5491666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 22:00:00,1,36.0,plant,0.14501118161838128,0.5089189895352734,0.727666535159878,0.5492829371856037,0.5341666666666667,0.5341666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-11 23:00:00,1,37.0,plant,0.20779794099898713,0.528523540896353,0.7513835414672596,0.5331330688488549,0.3308333333333333,0.3308333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-12 00:00:00,2,38.0,plant,0.2711767093869728,0.5100422418725069,0.8148516268630032,0.49240541105546176,0.5349999999999999,0.5349999999999999
2026-01-10,2026-01-10 04:00:00,2026-01-12 01:00:00,2,39.0,plant,0.24372634410750174,0.5027575478039055,0.8217087464120639,0.4786370345664812,0.3983333333333333,0.3983333333333333
2026-01-10,2026-01-10 04:00:00,2026-01-12 02:00:00,2,40.0,plant,0.2152838855430158,0.41325026725552894,0.7947325493493319,0.408868314829595,0.05750000000000001,0.05750000000000001
2026-01-10,2026-01-10 04:00:00,2026-01-12 03:00:00,2,41.0,plant,0.12243357051539834,0.3239681172220478,0.702319070670326,0.36529392848554965,0.0125,0.0125
2026-01-10,2026-01-10 04:00:00,2026-01-12 04:00:00,2,42.0,plant,0.06861386009291849,0.2657948863070093,0.5968124215347155,0.36099151005693153,0.0175,0.0175
2026-01-10,2026-01-10 04:00:00,2026-01-12 05:00:00,2,43.0,plant,0.025967497794095126,0.16729351818843657,0.5055881522159484,0.24882417560438783,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 06:00:00,2,44.0,plant,0.0,0.11216192752755955,0.34627108461341255,0.16184315369616584,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 07:00:00,2,45.0,plant,0.0036677146669051664,0.06542498249736918,0.2489767465801478,0.09019442458210807,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 08:00:00,2,46.0,plant,0.0017141538486917553,0.03304439541065715,0.19829702894484727,0.07286825287499421,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 09:00:00,2,47.0,plant,0.0015398382484758492,0.053718815181775494,0.3447447436452519,0.12193854534913541,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 10:00:00,2,48.0,plant,0.0034243315995602314,0.07118117768689977,0.41033581079122905,0.15775785626951183,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 11:00:00,2,49.0,plant,0.003715155536703562,0.13080025934327416,0.35259769100624516,0.17128995806837494,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 12:00:00,2,50.0,plant,0.012238769608140434,0.25068282332265757,0.6395067780209382,0.22361171380021153,0.01,0.01
2026-01-10,2026-01-10 04:00:00,2026-01-12 13:00:00,2,51.0,plant,0.0595801025422876,0.4578393844264975,0.8548398849548376,0.460955730237335,0.1,0.1
2026-01-10,2026-01-10 04:00:00,2026-01-12 14:00:00,2,52.0,plant,0.2658549245800944,0.7325389708153022,0.9656544370826483,0.7106502851993038,0.1766666666666667,0.1766666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-12 15:00:00,2,53.0,plant,0.6483155106059096,0.8701586015521005,0.9945700037547831,0.8468961437379323,0.06166666666666667,0.06166666666666667
2026-01-10,2026-01-10 04:00:00,2026-01-12 16:00:00,2,54.0,plant,0.7541943041431504,0.9391059178322709,0.9921941639191942,0.9053810230834259,0.145,0.145
2026-01-10,2026-01-10 04:00:00,2026-01-12 17:00:00,2,55.0,plant,0.4589873506724,0.8578635059181694,0.9877577798376156,0.8000622089062365,0.5633333333333334,0.5633333333333334
2026-01-10,2026-01-10 04:00:00,2026-01-12 18:00:00,2,56.0,plant,0.2654364574560963,0.6651124925456847,0.9514596752852562,0.6458033584456375,0.6191666666666666,0.6191666666666666
2026-01-10,2026-01-10 04:00:00,2026-01-12 19:00:00,2,57.0,plant,0.20472291468610196,0.6227108581304995,0.90733442484731,0.5774816051890198,0.585,0.585
2026-01-10,2026-01-10 04:00:00,2026-01-12 20:00:00,2,58.0,plant,0.07395291653752971,0.38339609878824615,0.8194712548418193,0.44069573455725153,0.5658333333333334,0.5658333333333334
2026-01-10,2026-01-10 04:00:00,2026-01-12 21:00:00,2,59.0,plant,0.02241322189265951,0.21800530096862222,0.6778284625382925,0.32255192265298105,0.285,0.285
2026-01-10,2026-01-10 04:00:00,2026-01-12 22:00:00,2,60.0,plant,0.012419667177519425,0.1503124012628373,0.5042773792351801,0.20849160410835918,0.265,0.265
2026-01-10,2026-01-10 04:00:00,2026-01-12 23:00:00,2,61.0,plant,0.008535885949721662,0.1736668685663533,0.574488907739795,0.24650921207058155,0.11666666666666667,0.11666666666666667
2026-01-11,2026-01-11 04:00:00,2026-01-12 00:00:00,1,14.0,plant,0.10018304912021259,0.35355416689652464,0.6627415620403962,0.35785586807896846,0.5349999999999999,0.5349999999999999
2026-01-11,2026-01-11 04:00:00,2026-01-12 01:00:00,1,15.0,plant,0.09002781138359862,0.3304225234140521,0.6334982298181666,0.3404924374190634,0.3983333333333333,0.3983333333333333
2026-01-11,2026-01-11 04:00:00,2026-01-12 02:00:00,1,16.0,plant,0.06897193764386102,0.17819355249370786,0.4969232664703281,0.2765910018560772,0.05750000000000001,0.05750000000000001
2026-01-11,2026-01-11 04:00:00,2026-01-12 03:00:00,1,17.0,plant,0.026690525873335452,0.11446063229210066,0.34162768702738655,0.22219334688512854,0.0125,0.0125
2026-01-11,2026-01-11 04:00:00,2026-01-12 04:00:00,1,18.0,plant,0.006789564173447377,0.033724972246084166,0.13397213553879456,0.13001922414770412,0.0175,0.0175
2026-01-11,2026-01-11 04:00:00,2026-01-12 05:00:00,1,19.0,plant,0.00461571027743938,0.02489301679178804,0.1664514083516459,0.08595165798438073,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 06:00:00,1,20.0,plant,0.005281418770624625,0.015240654155412103,0.1281698431537747,0.04541659089735662,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 07:00:00,1,21.0,plant,0.004051279785935985,0.02413636564466626,0.22196907573768615,0.061563071531341065,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 08:00:00,1,22.0,plant,0.0049516970804538455,0.034020573582358944,0.21801783274257688,0.10698333397269408,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 09:00:00,1,23.0,plant,0.0041020213936116415,0.05726773140211315,0.20079814631287318,0.12654329503443468,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 10:00:00,1,24.0,plant,0.0068755591521367345,0.03985582299520893,0.20001485088411117,0.10218992674902726,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 11:00:00,1,25.0,plant,0.0068006218163613056,0.04239244866764915,0.3096722066026122,0.12990390635123045,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 12:00:00,1,26.0,plant,0.0027085025207193632,0.14213796137087484,0.3698415298564491,0.1763293540133082,0.01,0.01
2026-01-11,2026-01-11 04:00:00,2026-01-12 13:00:00,1,27.0,plant,0.040242129578456215,0.3449992670161517,0.650944518017877,0.3752020492745524,0.1,0.1
2026-01-11,2026-01-11 04:00:00,2026-01-12 14:00:00,1,28.0,plant,0.09227893804021965,0.5237734278459361,0.7892536450008113,0.5121814651106504,0.1766666666666667,0.1766666666666667
2026-01-11,2026-01-11 04:00:00,2026-01-12 15:00:00,1,29.0,plant,0.109964918025052,0.5888299260137166,0.8824882936295011,0.5281446645901309,0.06166666666666667,0.06166666666666667
2026-01-11,2026-01-11 04:00:00,2026-01-12 16:00:00,1,30.0,plant,0.09798161748463757,0.510558730587763,0.836464241214675,0.4591176923615127,0.145,0.145
2026-01-11,2026-01-11 04:00:00,2026-01-12 17:00:00,1,31.0,plant,0.0638178059477147,0.36297457395519495,0.7075891598069404,0.34071971791346783,0.5633333333333334,0.5633333333333334
2026-01-11,2026-01-11 04:00:00,2026-01-12 18:00:00,1,32.0,plant,0.029248704475966412,0.2881661393328246,0.6241200175159911,0.36511410850888554,0.6191666666666666,0.6191666666666666
2026-01-11,2026-01-11 04:00:00,2026-01-12 19:00:00,1,33.0,plant,0.032489875910166464,0.24571672500479236,0.5843862877416315,0.32315825193989484,0.585,0.585
2026-01-11,2026-01-11 04:00:00,2026-01-12 20:00:00,1,34.0,plant,0.021481327730069392,0.2041709325336867,0.5055388560924322,0.27690485252114333,0.5658333333333334,0.5658333333333334
2026-01-11,2026-01-11 04:00:00,2026-01-12 21:00:00,1,35.0,plant,0.024935456788051636,0.30896048944476573,0.562950308476162,0.32954884693220304,0.285,0.285
2026-01-11,2026-01-11 04:00:00,2026-01-12 22:00:00,1,36.0,plant,0.038567199040419456,0.326344364087758,0.6307237814774351,0.4061866372540842,0.265,0.265
2026-01-11,2026-01-11 04:00:00,2026-01-12 23:00:00,1,37.0,plant,0.031082716685919096,0.2784692588821139,0.6042225668644173,0.3326302062618319,0.11666666666666667,0.11666666666666667
2026-01-11,2026-01-11 04:00:00,2026-01-13 00:00:00,2,38.0,plant,0.020475856652560864,0.13582933128755212,0.45024481577818287,0.22461805150179892,0.22249999999999998,0.22249999999999998
2026-01-11,2026-01-11 04:00:00,2026-01-13 01:00:00,2,39.0,plant,0.013088142623817044,0.13042234896959423,0.4122480108713169,0.22610277870886153,0.13833333333333334,0.13833333333333334
2026-01-11,2026-01-11 04:00:00,2026-01-13 02:00:00,2,40.0,plant,0.01101202535133566,0.14926528319794588,0.46911570966618404,0.2541302555001265,0.14666666666666667,0.14666666666666667
2026-01-11,2026-01-11 04:00:00,2026-01-13 03:00:00,2,41.0,plant,0.007526430393797165,0.10878290315239532,0.49025350834844134,0.18903115861575498,0.22583333333333336,0.22583333333333336
2026-01-11,2026-01-11 04:00:00,2026-01-13 04:00:00,2,42.0,plant,0.005824358212768172,0.09520745656314784,0.31780979829297656,0.15864559477622983,0.17416666666666666,0.17416666666666666
2026-01-11,2026-01-11 04:00:00,2026-01-13 05:00:00,2,43.0,plant,0.003518220095908229,0.042207991114302665,0.2533577124613939,0.12808220684864643,0.046666666666666676,0.046666666666666676
2026-01-11,2026-01-11 04:00:00,2026-01-13 06:00:00,2,44.0,plant,0.0036464148347577106,0.021415601137512466,0.3081477510431739,0.07892826144351836,0.009166666666666667,0.009166666666666667
